customerID,proba_churn,label_pred
2001-MCUUW,0.14713849,0
4947-DSMXK,0.40389615,0
0076-LVEPS,0.12348493,0
5566-SOEZD,0.06881957,0
7408-OFWXJ,0.0108816605,0
1097-FSPVW,0.12434108,0
4412-YLTKF,0.51342803,1
0420-TXVSG,0.030322457,0
7817-BOQPW,0.74486864,1
0963-ZBDRN,0.39731896,0
9685-WKZGT,0.638664,1
2139-FQHLM,0.32686278,0
5825-XJOCM,0.0588083,0
0004-TLHLJ,0.6563755,1
7529-ZDFXI,0.4167984,0
6848-YLDFR,0.09727008,0
5820-PTRYM,0.036755376,0
2984-RGEYA,0.013769561,0
6434-TTGJP,0.032289576,0
9643-AVVWI,0.592926,1
3506-OVLKD,0.035631888,0
4946-EDSEW,0.13861717,0
2924-KHUVI,0.25332397,0
2263-SFSQZ,0.021012535,0
5281-BUZGT,0.4414438,0
3717-FDJFU,0.025702713,0
2239-CFOUJ,0.07795409,0
8699-ASUFO,0.6187819,1
1122-YJBCS,0.044113416,0
0628-CNQRM,0.048223462,0
1705-GUHPV,0.016453862,0
4877-TSOFF,0.05433814,0
7404-JLKQG,0.46218246,0
0379-DJQHR,0.033452317,0
8993-PHFWD,0.5555349,1
3930-ZGWVE,0.29128036,0
1965-DDBWU,0.4249493,0
7572-KPVKK,0.16003051,0
6854-EXGSF,0.23493901,0
9483-GCPWE,0.042690754,0
8053-WWDRO,0.10490003,0
9473-CBZOP,0.045231603,0
3985-HOYPM,0.028358206,0
8378-LKJAF,0.4574472,0
1310-QRITU,0.43420762,0
3237-AJGEH,0.34953502,0
6542-LWGXJ,0.34984657,0
6953-PBDIN,0.036841366,0
6332-FBZRI,0.036752235,0
9365-CSLBQ,0.013410156,0
3466-WAESX,0.2690575,0
9700-ISPUP,0.24205981,0
5167-ZFFMM,0.75687975,1
7669-LCRSD,0.2767459,0
0870-VEMYL,0.16863132,0
2995-UPRYS,0.24115911,0
3179-GBRWV,0.21317105,0
0701-TJSEF,0.17146905,0
1848-LBZHY,0.23180583,0
5380-XPJNZ,0.03592009,0
6608-QQLVK,0.6066395,1
1475-VWVDO,0.6349836,1
3721-CNEYS,0.6563755,1
4299-OPXEJ,0.017359007,0
0096-BXERS,0.39516297,0
3055-VTCGS,0.09299778,0
9405-GPBBG,0.12320033,0
6704-UTUKK,0.35424936,0
9944-AEXBM,0.38986763,0
2545-EBUPK,0.789856,1
6270-OMFIW,0.19886893,0
1852-XEMDW,0.1678468,0
8158-WPEZG,0.2626405,0
5198-EFNBM,0.1376227,0
7663-RGWBC,0.54958373,1
3970-XGJDU,0.016853279,0
6845-RGTYS,0.41858986,0
0123-CRBRT,0.020343853,0
6077-BDPXA,0.6563755,1
2250-IVBWA,0.20018148,0
6137-NICCO,0.7107763,1
8129-GMVGI,0.016949274,0
4353-HYOJD,0.13252836,0
8671-KKKOS,0.19247682,0
8080-DDEMJ,0.56862766,1
6698-OXETB,0.022679318,0
3312-UUMZW,0.43495724,0
6376-GAHQE,0.60135514,1
0733-VUNUW,0.14755188,0
6733-LRIZX,0.17508931,0
2165-VOEGB,0.19855835,0
1853-UDXBW,0.8055094,1
9070-BCKQP,0.040358447,0
1035-IPQPU,0.4401323,0
2057-ZBLPD,0.5664463,1
6967-PEJLL,0.06278298,0
7879-CGSFV,0.18124804,0
2257-BOVXD,0.2344369,0
9822-BIIGN,0.12413211,0
1136-XGEQU,0.12889731,0
2439-LYPMQ,0.53076434,1
6543-XRMYR,0.5290476,1
5753-QQWPW,0.060257934,0
4785-QRJHC,0.13695487,0
0052-YNYOT,0.03392242,0
7054-LGEQW,0.49616405,0
0608-JDVEC,0.025192516,0
6284-KMNUF,0.258203,0
6286-SUUWT,0.33573806,0
3594-KADLU,0.22421412,0
0536-ACXIP,0.09077651,0
8869-TORSS,0.04571051,0
0373-AIVNJ,0.06866198,0
6429-SHBCB,0.22438145,0
5751-USDBL,0.029574946,0
6815-ABQFQ,0.28132948,0
9450-TRJUU,0.4342781,0
2805-AUFQN,0.020074114,0
7855-DIWPO,0.42503065,0
0174-QRVVY,0.014811492,0
9507-EXLTT,0.81309944,1
8390-FESFV,0.03392337,0
0661-KBKPA,0.12572046,0
6856-RAURS,0.67518336,1
7322-OCWHC,0.011025949,0
2203-GHNWN,0.38319078,0
3413-CSSTH,0.22294915,0
3006-XIMLN,0.77578276,1
3750-CKVKH,0.66913795,1
0576-WNXXC,0.53951776,1
7056-IMHCC,0.5081329,1
0866-QLSIR,0.047348328,0
1628-BIZYP,0.8292538,1
2230-XTUWL,0.018617306,0
1980-KXVPM,0.6246095,1
8619-IJNDK,0.0143751325,0
2960-NKRSO,0.3651497,0
6705-LXORM,0.5887916,1
7130-VTEWQ,0.71104425,1
9364-YKUVW,0.09649829,0
2761-OCIAX,0.6464961,1
7996-BPXHY,0.026700482,0
4248-QPAVC,0.36360908,0
9357-UJRUN,0.08696785,0
6340-DACFT,0.017407525,0
1023-BQXZE,0.04082355,0
5480-HPRRX,0.5472053,1
9576-SYUHJ,0.4299548,0
2169-RRLFW,0.0142069375,0
8338-QIUNR,0.012670627,0
0463-TXOAK,0.019635173,0
4396-KLSEH,0.25831345,0
5186-EJEGL,0.17813903,0
9334-GWGOW,0.7371634,1
5696-JVVQY,0.03922099,0
9633-DENPU,0.20280299,0
0581-BXBUB,0.528991,1
2750-BJLSB,0.2532405,0
2770-NSVDG,0.29380167,0
8280-MQRQN,0.54958373,1
7851-FLGGQ,0.45347917,0
9374-YOLBJ,0.26170826,0
6583-SZVGP,0.12529232,0
2150-OEGBV,0.029022517,0
9372-TXXPS,0.020373816,0
6933-FHBZC,0.07381566,0
4698-KVLLG,0.02101022,0
8752-STIVR,0.70811695,1
8623-ULFNQ,0.2603649,0
9822-WMWVG,0.41919053,0
4304-TSPVK,0.077946976,0
1716-LSAMB,0.026322316,0
3523-QRQLL,0.16429117,0
2187-PKZAY,0.50677973,1
1895-QTKDO,0.48741838,0
8161-QYMTT,0.7944221,1
2955-PSXOE,0.35857776,0
6834-NXDCA,0.4553038,0
8701-DGLVH,0.017288765,0
2480-SQIOB,0.44934624,0
4993-JCRGJ,0.31616053,0
0581-MDMPW,0.423141,0
7789-CRUVC,0.15853904,0
0164-APGRB,0.06657876,0
8034-RYTVV,0.06066153,0
3018-TFTSU,0.3548791,0
9777-IQHWP,0.05652822,0
6899-PPEEA,0.59662175,1
6701-YVNQG,0.014230204,0
7649-PHJVR,0.03715859,0
9278-VZKCD,0.4281189,0
7636-PEPNS,0.073531926,0
1575-KRZZE,0.23210454,0
8590-OHDIW,0.032624565,0
7764-BDPEE,0.16920401,0
9480-BQJEI,0.08308334,0
3354-OADJP,0.058926202,0
3181-MIZBN,0.10551348,0
9327-QSDED,0.23487476,0
4892-VLANZ,0.3255238,0
0298-XACET,0.04318905,0
6917-FIJHC,0.010058453,0
6557-BZXLQ,0.42280838,0
2432-TFSMK,0.15800089,0
4211-MMAZN,0.31680614,0
4751-ERMAN,0.044067554,0
8430-TWCBX,0.030547371,0
1942-OQFRW,0.5254147,1
4075-JFPGR,0.16486414,0
3339-EAQNV,0.17578436,0
5329-KRDTM,0.026262185,0
0307-BCOPK,0.034957226,0
6473-ULUHT,0.16988178,0
1194-SPVSP,0.27913898,0
7249-WBIYX,0.7525868,1
2293-IJWPS,0.3030094,0
4377-VDHYI,0.096768856,0
0019-EFAEP,0.024343515,0
2480-EJWYP,0.23169558,0
8970-ANWXO,0.12639113,0
8739-WWKDU,0.5861397,1
2171-UDMFD,0.079614595,0
7036-TYDEC,0.10912984,0
3831-YCPUO,0.030877015,0
0121-SNYRK,0.043460146,0
3325-FUYCG,0.20515329,0
1952-DVVSW,0.04695375,0
3571-DPYUH,0.11149612,0
2077-MPJQO,0.71281606,1
2391-SOORI,0.24411353,0
4086-ATNFV,0.049889598,0
3396-DKDEL,0.06912919,0
7471-MQPOS,0.08338815,0
7181-OQCUT,0.43981245,0
3489-VSFRD,0.042251345,0
6283-GITPX,0.015288757,0
2845-HSJCY,0.60857713,1
7216-KAOID,0.028234113,0
6680-WKXRZ,0.543853,1
2346-LOCWC,0.01628506,0
0769-MURVM,0.015373019,0
3374-LXDEV,0.5340901,1
5318-YKDPV,0.03318453,0
8190-ZTQFB,0.22109522,0
4512-ZUIYL,0.49986926,0
3090-QFUVD,0.3040572,0
4806-KEXQR,0.6995727,1
2369-FEVNO,0.39273354,0
9637-CDTKZ,0.038844142,0
2954-PIBKO,0.026438015,0
2212-LYASK,0.14581667,0
9481-SFCQY,0.2731106,0
2828-SLQPF,0.24230912,0
4647-MUZON,0.508714,1
8212-DJRCH,0.5351385,1
0516-OOHAR,0.19242476,0
4973-RLZVI,0.04405604,0
8089-UZWLX,0.06656202,0
9732-KPKBW,0.3936878,0
9715-WZCLW,0.090293996,0
0257-KXZGU,0.1474091,0
0707-HOVVN,0.0393499,0
5501-TVMGM,0.6092043,1
3422-LYEPQ,0.8055094,1
2277-VWCNI,0.4665736,0
5461-QKNTN,0.4509564,0
3967-KXAPS,0.012833508,0
6919-ELBGL,0.0387794,0
8361-LTMKD,0.66332215,1
1131-ALZWV,0.03351265,0
5178-LMXOP,0.8908218,1
8992-CEUEN,0.27025446,0
3320-VEOYC,0.71010834,1
3672-YITQD,0.5056657,1
6080-TCMYC,0.46833277,0
6734-FQAJX,0.079370625,0
1063-DHQJF,0.03523066,0
3976-NLDEZ,0.31680614,0
1729-VLAZJ,0.055632815,0
3400-ESFUW,0.024080288,0
5271-YNWVR,0.07257968,0
1587-FKLZB,0.40640268,0
0958-YHXGP,0.52490234,1
1494-EJZDW,0.020315059,0
1816-FLZDK,0.37525702,0
2075-PUEPR,0.023404693,0
1833-TCXKK,0.40494254,0
1436-ZMJAN,0.34164768,0
0106-UGRDO,0.07757222,0
1069-XAIEM,0.87554306,1
4213-HKBJO,0.017834416,0
8345-MVDYC,0.037723046,0
2672-OJQZP,0.48741838,0
5136-RGMZO,0.25007182,0
5774-QPLTF,0.03712128,0
5240-CAOYT,0.1908882,0
3707-GNWHM,0.7994008,1
5159-YFPKQ,0.6808945,1
5052-PNLOS,0.76265764,1
6173-GOLSU,0.35121837,0
6661-HBGWL,0.45556718,0
8207-VVMYB,0.019085282,0
5324-KTGCG,0.030725153,0
7354-OIJLX,0.69761807,1
9286-BHDQG,0.014854393,0
3567-PQTSO,0.27379182,0
3197-ARFOY,0.4687501,0
5698-BQJOH,0.6890797,1
1090-ESELR,0.03399544,0
0056-EPFBG,0.03788708,0
4955-VCWBI,0.03495104,0
4717-GHADL,0.052795645,0
0058-EVZWM,0.24333307,0
7218-HKQFK,0.68775743,1
5057-RKGLH,0.022357907,0
2309-OSFEU,0.43408638,0
3429-IFLEM,0.015057777,0
1550-LOAHA,0.3002744,0
1400-MMYXY,0.8056246,1
7503-QQRVF,0.38797158,0
7504-UWHNB,0.33910477,0
9565-JSNFM,0.09916734,0
4735-BJKOU,0.015663369,0
3580-GICBM,0.014525385,0
7632-YUTXB,0.029915066,0
9412-ARGBX,0.05241143,0
9576-ANLXO,0.58313835,1
1110-KYLGQ,0.26871496,0
8696-JKZNU,0.50412107,1
8757-TFHHJ,0.45210433,0
2955-BJZHG,0.36262718,0
9048-JVYVF,0.44281465,0
0682-USIXD,0.43252027,0
3884-UEBXB,0.028134534,0
1776-SPBWV,0.030802898,0
9050-QLROH,0.4662201,0
2925-VDZHY,0.014482644,0
9512-UIBFX,0.34919795,0
8676-TRMJS,0.543853,1
3334-CTHOL,0.60718316,1
6331-LWDTQ,0.4037919,0
3847-BAERP,0.100024976,0
4709-LKHYG,0.047650002,0
8621-MNIHH,0.48745063,0
8884-ADFVN,0.82174146,1
2885-HIJDH,0.0276021,0
8570-KLJYJ,0.045231603,0
9339-FIIJL,0.02130437,0
6223-DHJGV,0.036480103,0
0959-WHOKV,0.21924971,0
9610-WCESF,0.05401448,0
9279-CJEOJ,0.5303885,1
2985-FMWYF,0.6172445,1
3540-RZJYU,0.35832,0
2522-WLNSF,0.08827914,0
6861-XWTWQ,0.8698248,1
8735-NBLWT,0.11372484,0
1744-JHKYS,0.11942257,0
0841-NULXI,0.6865149,1
4016-BJKTZ,0.1604086,0
9298-WGMRW,0.03170645,0
7893-IXHRQ,0.32655773,0
8785-CJSHH,0.4298708,0
7654-YWJUF,0.06677232,0
8909-BOLNL,0.051187146,0
9919-FZDED,0.024912879,0
0322-CHQRU,0.44934624,0
3587-PMCOY,0.3437881,0
0655-RBDUG,0.79824877,1
0983-TATYJ,0.056754418,0
5650-YLIBA,0.49100924,0
5144-TVGLP,0.46921265,0
3569-EDBPQ,0.38318634,0
4945-RVMTE,0.18553011,0
3511-BFTJW,0.018206071,0
5537-UXXVS,0.108184166,0
8782-NUUOL,0.058639254,0
2865-TCHJW,0.7965792,1
9931-KGHOA,0.15021828,0
3071-MVJCD,0.013447896,0
7279-BUYWN,0.4380987,0
3756-VNWDH,0.23117705,0
1395-OFUWC,0.1651972,0
4223-BKEOR,0.08868316,0
0040-HALCW,0.017042417,0
7124-UGSUR,0.23618832,0
7395-XWZOY,0.13115644,0
5440-VHLUL,0.2420644,0
4706-DGAHW,0.56862766,1
8166-ORCHU,0.19402222,0
3978-YNKDD,0.023442399,0
7198-GLXTC,0.64720273,1
6366-XIVKZ,0.22208117,0
5133-POWUA,0.54958373,1
8400-WZICQ,0.11183783,0
5382-SOYZL,0.6171547,1
1989-PRJHP,0.48178062,0
4154-AQUGT,0.4813076,0
0980-FEXWF,0.05791218,0
5845-BZZIB,0.018617306,0
4840-ORQXB,0.39578128,0
0295-PPHDO,0.8853057,1
8775-ERLNB,0.8272816,1
0376-YMCJC,0.49516493,0
7410-YTJIK,0.5199016,1
9927-DSWDF,0.48947644,0
6681-ZSEXG,0.04809963,0
5702-KVQRD,0.029587884,0
8711-LOBKY,0.01628506,0
9692-TUSXH,0.54347557,1
4012-YCFAI,0.018897308,0
8455-HIRAQ,0.23047577,0
7853-WNZSY,0.33131853,0
0390-DCFDQ,0.7904687,1
6421-SZVEM,0.12094031,0
3094-JOJAI,0.30472282,0
4873-ILOLJ,0.4786192,0
8181-YHCMF,0.03773997,0
3324-OIRTO,0.13199422,0
9135-HSWOC,0.012871894,0
2272-WUSPA,0.06392823,0
4627-MIHJH,0.115534924,0
3896-RCYYE,0.14574915,0
6729-GDNGC,0.3304041,0
9945-PSVIP,0.021652348,0
4137-JOPHL,0.053633396,0
2720-FVBQP,0.43869883,0
7854-EKTJL,0.25660622,0
1133-KXCGE,0.042765666,0
6048-QBXKL,0.5135314,1
6338-AVWCY,0.46502644,0
0013-MHZWF,0.27263248,0
9804-ICWBG,0.8055094,1
2368-GAKKQ,0.08199123,0
4829-AUOAX,0.33936253,0
7876-BEUTG,0.32243028,0
6349-JDHQP,0.017288765,0
3063-QFSZL,0.6092043,1
9142-XMYJH,0.06565582,0
2609-IAICY,0.86282736,1
8626-PTQGE,0.025181632,0
0230-UBYPQ,0.034335006,0
6814-ZPWFQ,0.036540557,0
5921-NGYRH,0.15790647,0
7803-XOCCZ,0.21067703,0
1459-QNFQT,0.032710552,0
3948-FVVRP,0.2036592,0
0923-PNFUB,0.5968158,1
4654-ULTTN,0.026001295,0
5628-FCGYG,0.5745459,1
0506-LVNGN,0.59075654,1
4329-YPDDQ,0.44085962,0
9866-OCCKE,0.06234154,0
0794-YVSGE,0.0088852225,0
4342-HENTK,0.6634278,1
5934-TSSAU,0.33430174,0
9986-BONCE,0.12767202,0
5301-GAUUY,0.36457044,0
0725-CXOTM,0.07997203,0
2843-CQMEG,0.19434379,0
5600-PDUJF,0.24268916,0
4500-HKANN,0.033879086,0
1862-QRWPE,0.016145494,0
2155-AMQRX,0.14011197,0
0823-HSCDJ,0.34542736,0
4090-KPJIP,0.74486864,1
2737-YNGYW,0.60514164,1
5619-XZZKR,0.0500682,0
6047-YHPVI,0.6563755,1
8375-DKEBR,0.82015914,1
7729-XBTWX,0.015113947,0
4983-CLMLV,0.34929085,0
9227-LUNBG,0.5907882,1
2758-RNWXS,0.08445433,0
7055-HNEOJ,0.34703597,0
7134-MJPDY,0.247723,0
4560-WQAQW,0.05596332,0
8532-UEFWH,0.019635173,0
8541-QVFKM,0.6915648,1
7129-ACFOG,0.40171948,0
2495-INZWQ,0.6528873,1
0263-FJTQO,0.029478773,0
0181-RITDD,0.080538794,0
8241-JUIQO,0.03160814,0
0913-XWSCN,0.24967724,0
2159-TURXX,0.13762912,0
6461-PPAXN,0.041375894,0
1452-KIOVK,0.4335535,0
1139-WUOAH,0.04684907,0
3207-OYBWH,0.3136011,0
8347-GDTMP,0.014302887,0
9909-DFRJA,0.17943078,0
6383-ZTSIW,0.19557199,0
5438-QMDDL,0.2448408,0
8914-RBTSB,0.40045583,0
6164-HXUGH,0.12070726,0
6900-RBKER,0.08855982,0
1492-QGCLU,0.12811956,0
6664-FPDAC,0.2596093,0
1088-AUUZZ,0.024692735,0
6651-AZVTJ,0.54014915,1
8219-VYBVI,0.019016534,0
0310-MVLET,0.37925678,0
7233-IOQNP,0.08569203,0
7311-MQJCH,0.06956958,0
9256-JTBNZ,0.08501802,0
8713-IGZSO,0.13793896,0
6821-BUXUX,0.63259935,1
9114-DPSIA,0.013930537,0
4501-UYKBC,0.11632691,0
2798-NYLMZ,0.09372589,0
6711-VTNRE,0.35924852,0
5966-EMAZU,0.22436318,0
3627-FHKBK,0.65761477,1
7861-UVUFT,0.517826,1
9824-QCJPK,0.03592009,0
7816-VGHTO,0.0579647,0
3794-NFNCH,0.16702071,0
3877-JRJIP,0.79616565,1
5228-EXCET,0.58795506,1
6248-BSHKG,0.02521767,0
8915-NNTRC,0.055011787,0
3470-OBUET,0.021925863,0
3229-USWAR,0.09491615,0
1927-QEWMY,0.011900536,0
6374-AFWOX,0.022081517,0
7912-SYRQT,0.59694046,1
2070-FNEXE,0.38568348,0
5803-NQJZO,0.01280417,0
5651-YLPRD,0.41707733,0
1271-UODNO,0.04758463,0
5014-WUQMG,0.17038621,0
5889-JTMUL,0.48087597,0
0788-DXBFY,0.033747233,0
2669-QVCRG,0.28614733,0
6630-UJZMY,0.7965792,1
5061-PBXFW,0.10033584,0
2700-LUEVA,0.3040572,0
3865-ZFZIB,0.023885516,0
0471-ARVMX,0.2753221,0
8985-OOPOS,0.18692094,0
0719-SYFRB,0.17545786,0
0447-BEMNG,0.1791695,0
5630-AHZIL,0.24725895,0
2190-BCXEC,0.29493827,0
1559-DTODC,0.2859367,0
3244-DCJWY,0.8055094,1
3967-VQOGC,0.014082576,0
0265-PSUAE,0.39907402,0
1622-HSHSF,0.3446444,0
9867-XOBQA,0.024249738,0
6773-LQTVT,0.23892277,0
4332-MUOEZ,0.20001698,0
0023-XUOPT,0.6097076,1
6543-CPZMK,0.3977703,0
6418-HNFED,0.032701984,0
1036-GUDCL,0.12024204,0
4818-QIUFN,0.4806581,0
0778-NELLA,0.39007238,0
7495-OOKFY,0.62069756,1
4737-HOBAX,0.042512815,0
7919-ZODZZ,0.18832952,0
2988-PLAHS,0.25096756,0
9067-SQTNS,0.028831955,0
6483-OATDN,0.23180583,0
5469-CTCWN,0.18888372,0
3524-WQDSG,0.48097903,0
6968-URWQU,0.101023085,0
8601-QACRS,0.458932,0
8690-UPCZI,0.041741677,0
5331-RGMTT,0.4518506,0
1357-BIJKI,0.30343208,0
2088-IEBAU,0.028601486,0
0679-IDSTG,0.82015914,1
6519-ZHPXP,0.03949869,0
2101-RANCD,0.41910747,0
4029-HPFVY,0.58313835,1
1015-OWJKI,0.26153123,0
8314-HTWVE,0.024470935,0
5357-TZHPP,0.6644158,1
8727-XDPUD,0.05934062,0
9073-ZZIAY,0.029884854,0
5181-OABFK,0.032294344,0
3812-LRZIR,0.034236588,0
5204-HMGYF,0.06657946,0
9950-MTGYX,0.019968249,0
3675-EQOZA,0.17021488,0
3646-ITDGM,0.019465853,0
3913-FCUUW,0.01476,0
